time,ECI_X,ECI_Y,ECI_Z,Vx,Vy,Vz,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega
1.2990562129e+04,1.9632306812e+04,-4.3109557078e+03,1.9632306812e+00,1.2058632072e+00,3.4579570967e+00,1.2058632072e-04,3.6621815045e+00,2.0100045118e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3322676296e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,2.9058208248e+00,2.8063012809e+00,2.6936046942e+00,1.1938097579e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3045920082e+04,1.9697585084e+04,-4.1192113654e+03,1.9697585084e+00,1.1525449321e+00,3.4693857682e+00,1.1525449321e-04,3.6558169323e+00,2.0123686648e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3322676296e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,2.9158232795e+00,2.8203992722e+00,2.7122733703e+00,1.1458233744e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3101278034e+04,1.9759912074e+04,-3.9268498255e+03,1.9759912074e+00,1.0992378646e+00,3.4802561503e+00,1.0992378646e-04,3.6497269442e+00,2.0146321715e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.4210854715e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,2.9258027584e+00,2.8344810626e+00,2.7309420464e+00,1.0976135622e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3156635987e+04,1.9819288411e+04,-3.7339018911e+03,1.9819288411e+00,1.0459423122e+00,3.4905719181e+00,1.0459423122e-04,3.6439110372e+00,2.0167950327e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3322676296e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,2.9357603349e+00,2.8485473916e+00,2.7496107225e+00,1.0491897071e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3211993939e+04,1.9875714741e+04,-3.5403981670e+03,1.9875714741e+00,9.9265853076e-01,3.5003365669e+00,9.9265853076e-05,3.6383687347e+00,2.0188572500e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3322676296e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,2.9456970722e+00,2.8625989939e+00,2.7682793987e+00,1.0005612339e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3267351891e+04,1.9929191720e+04,-3.3463690695e+03,1.9929191720e+00,9.3938672755e-01,3.5095534148e+00,9.3938672755e-05,3.6330995863e+00,2.0208188254e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3988810110e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,2.9556140238e+00,2.8766365999e+00,2.7869480748e+00,9.5173760644e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3322709844e+04,1.9979720016e+04,-3.1518448358e+03,1.9979720016e+00,8.8612706452e-01,3.5182256044e+00,8.8612706452e-05,3.6281031664e+00,2.0226797616e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3988810110e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,2.9655122342e+00,2.8906609354e+00,2.8056167509e+00,9.0272832592e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3378067796e+04,2.0027300306e+04,-2.9568555341e+03,2.0027300306e+00,8.3287966113e-01,3.5263561054e+00,8.3287966113e-05,3.6233790747e+00,2.0244400613e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3766765505e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,2.9753927392e+00,2.9046727223e+00,2.8242854270e+00,8.5354293042e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3433425748e+04,2.0071933269e+04,-2.7614310731e+03,2.0071933269e+00,7.7964459735e-01,3.5339477157e+00,7.7964459735e-05,3.6189269351e+00,2.0260997279e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.4432899320e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,2.9852565664e+00,2.9186726787e+00,2.8429541031e+00,8.0419099351e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3488783701e+04,2.0113619591e+04,-2.5656012109e+03,2.0113619591e+00,7.2642191641e-01,3.5410030637e+00,7.2642191641e-05,3.6147463954e+00,2.0276587649e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.4654943925e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,2.9951047358e+00,2.9326615189e+00,2.8616227792e+00,7.5468212305e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3544141653e+04,2.0152359957e+04,-2.3693955652e+03,2.0152359957e+00,6.7321162758e-01,3.5475246100e+00,6.7321162758e-05,3.6108371271e+00,2.0291171757e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.4876988530e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.0049382604e+00,2.9466399542e+00,2.8802914553e+00,7.0502595974e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3599499605e+04,2.0188155054e+04,-2.1728436218e+03,2.0188155054e+00,6.2001370881e-01,3.5535146485e+00,6.2001370881e-05,3.6071988246e+00,2.0304749640e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.5099033135e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.0147581462e+00,2.9606086924e+00,2.8989601314e+00,6.5523217568e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3654857558e+04,2.0221005564e+04,-1.9759747442e+03,2.0221005564e+00,5.6682810929e-01,3.5589753085e+00,5.6682810929e-05,3.6038312052e+00,2.0317321336e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.4654943925e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.0245653933e+00,2.9745684385e+00,2.9176288075e+00,6.0531047271e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3710215510e+04,2.0250912167e+04,-1.7788181827e+03,2.0250912167e+00,5.1365475204e-01,3.5639085556e+00,5.1365475204e-05,3.6007340085e+00,2.0328886881e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.4876988530e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.0343609960e+00,2.9885198948e+00,2.9362974836e+00,5.5527058074e-02,9.9999997517e-05,1.5707963268e+00,4.7320065940e+00
1.3759919789e+04,2.0275256712e+04,-1.6015759769e+03,2.0275256712e+00,4.6592230549e-01,3.5678900938e+00,4.6592230549e-05,3.5981833358e+00,2.0338414010e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.4654943925e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.0431470725e+00,3.0010400101e+00,2.9530595392e+00,5.1024856177e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3809624067e+04,2.0297228991e+04,-1.4241463772e+03,2.0297228991e+00,4.1819955971e-01,3.5714490971e+00,4.1819955971e-05,3.5958503204e+00,2.0347130062e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.4432899320e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.0519252714e+00,3.0135545115e+00,2.9698215948e+00,4.6514620569e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3859328346e+04,2.0316829486e+04,-1.2465503580e+03,2.0316829486e+00,3.7048641458e-01,3.5745866559e+00,3.7048641458e-05,3.5937348185e+00,2.0355035059e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.4543921623e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.0606963025e+00,3.0260639025e+00,2.9865836505e+00,4.1997060590e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3909032624e+04,2.0334058669e+04,-1.0688088418e+03,2.0334058669e+00,3.2278275884e-01,3.5773037573e+00,3.2278275884e-05,3.5918367004e+00,2.0362129025e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.4099832413e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.0694608728e+00,3.0385686854e+00,3.0033457061e+00,3.7472886930e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.3958736903e+04,2.0348917009e+04,-8.9094270478e+02,2.0348917009e+00,2.7508847143e-01,3.5796012851e+00,2.7508847143e-05,3.5901558501e+00,2.0368411978e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3988810110e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.0782196869e+00,3.0510693614e+00,3.0201077617e+00,3.2942811511e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4002062861e+04,2.0359935004e+04,-7.3581591711e+02,2.0359935004e+00,2.3352211249e-01,3.5812623291e+00,2.3352211249e-05,3.5888678504e+00,2.0373227103e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3822276657e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.0858503762e+00,3.0619629240e+00,3.0347188203e+00,2.8989802121e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4045388820e+04,2.0369152248e+04,-5.8062404805e+02,2.0369152248e+00,1.9196268319e-01,3.5826056237e+00,1.9196268319e-05,3.5877447968e+00,2.0377426033e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3711254354e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.0934776899e+00,3.0728540768e+00,3.0493298789e+00,2.5033323090e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4088714778e+04,2.0376569038e+04,-4.2538085562e+02,2.0376569038e+00,1.5041008976e-01,3.5836315640e+00,1.5041008976e-05,3.5867866374e+00,2.0381008777e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3711254354e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.1011020916e+00,3.0837431503e+00,3.0639409375e+00,2.1073847776e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4127427131e+04,2.0381673206e+04,-2.8663667751e+02,2.0381673206e+00,1.1328796750e-01,3.5842800694e+00,1.1328796750e-05,3.5860699631e+00,2.0383688759e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3627987627e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.1079125154e+00,3.0934712007e+00,3.0769961237e+00,1.7533852821e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4166139484e+04,2.0385340394e+04,-1.4787228990e+02,2.0385340394e+00,7.6171155247e-02,3.5846756801e+00,7.6171155247e-06,3.5854848733e+00,2.0385876811e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3655743203e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.1147213129e+00,3.1031980895e+00,3.0900513098e+00,1.3992182215e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4199132365e+04,2.0387331724e+04,-2.9600734809e+01,2.0387331724e+00,4.4542222382e-02,3.5848133561e+00,4.4542222382e-06,3.5850900696e+00,2.0387353315e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3641865415e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.1205231230e+00,3.1114871600e+00,3.1011776863e+00,1.0972699315e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4228601764e+04,2.0388228125e+04,7.6041447237e+01,2.0388228125e+00,1.6294288996e-02,3.5847811853e+00,1.6294288996e-06,3.5848182172e+00,2.0388370031e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3627987627e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.1257046968e+00,3.1188905469e+00,3.1111158189e+00,8.2750324103e-03,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4258071164e+04,2.0388292119e+04,1.8168052477e+02,2.0388292119e+00,-1.1950676315e-02,3.5846026685e+00,-1.1950676315e-06,3.5846225896e+00,2.0389101685e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3621048733e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.1308858264e+00,3.1262936164e+00,3.1210539515e+00,5.5769072054e-03,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4288865642e+04,2.0387469695e+04,2.9206162430e+02,2.0387469695e+00,-4.1462527740e-02,3.5842597940e+00,-4.1462527740e-06,3.5844996041e+00,2.0389561661e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3669620991e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.1362996056e+00,3.1340293348e+00,3.1314389480e+00,2.7571343422e-03,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4322714169e+04,2.0385517300e+04,4.1337458571e+02,2.0385517300e+00,-7.3897567846e-02,3.5836986176e+00,-7.3897567846e-06,3.5844604381e+00,2.0389708146e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3655743203e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.1422501173e+00,-3.1406531912e+00,-3.1403314285e+00,-3.4247594591e-04,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4358993161e+04,2.0382205832e+04,5.4337343008e+02,2.0382205832e+00,-1.0865738106e-01,3.5828828641e+00,-1.0865738106e-05,3.5845301009e+00,2.0389447600e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3600232052e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.1486279332e+00,-3.1315398517e+00,-3.1280968586e+00,-3.6646172852e-03,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4397311127e+04,2.0377338985e+04,6.8064188437e+02,2.0377338985e+00,-1.4536613529e-01,3.5817804924e+00,-1.4536613529e-05,3.5847291124e+00,2.0388703285e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3600232052e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.1553645283e+00,-3.1219140833e+00,-3.1151746736e+00,-7.1731320273e-03,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4437398285e+04,2.0370742007e+04,8.2419776709e+02,2.0370742007e+00,-1.8376473947e-01,3.5803624154e+00,-1.8376473947e-05,3.5850752440e+00,2.0387408762e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3433698598e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.1624128633e+00,-3.1118433786e+00,-3.1016558540e+00,-1.0842915300e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4479056552e+04,2.0362255623e+04,9.7331380260e+02,2.0362255623e+00,-2.2366289133e-01,3.5786017380e+00,-2.2366289133e-05,3.5855843999e+00,2.0385504605e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3378187447e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.1697385857e+00,-3.1013771604e+00,-3.0876072005e+00,-1.4655343320e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4522134271e+04,2.0351732196e+04,1.1274270797e+03,2.0351732196e+00,-2.6491483904e-01,3.5764732298e+00,-2.6491483904e-05,3.5862711326e+00,2.0382936475e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3433698598e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.1773155822e+00,-3.0905531338e+00,-3.0730798572e+00,-1.8595964166e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4565211989e+04,2.0339431851e+04,1.2814419198e+03,2.0339431851e+00,-3.0616109709e-01,3.5740314877e+00,-3.0616109709e-05,3.5871208083e+00,2.0379759213e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3433698598e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.1848947149e+00,-3.0797275816e+00,-3.0585525139e+00,-2.2534384492e-02,9.9999997517e-05,1.5707963268e+00,4.7320065940e+00
1.4610758404e+04,2.0324494287e+04,1.4441610108e+03,2.0324494287e+00,-3.4976499927e-01,3.5711088081e+00,-3.4976499927e-05,3.5881964376e+00,2.0375737365e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3322676296e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.1929110187e+00,-3.0682796208e+00,-3.0431926384e+00,-2.6695597887e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4656304818e+04,2.0307570862e+04,1.6067389943e+03,2.0307570862e+00,-3.9336273022e-01,3.5678352077e+00,-3.9336273022e-05,3.5894543191e+00,2.0371034550e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.3100631691e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.2009307557e+00,-3.0568292087e+00,-3.0278327630e+00,-3.0853280220e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4704008787e+04,2.0287716875e+04,1.7768496606e+03,2.0287716875e+00,-4.3901918492e-01,3.5640297476e+00,-4.3901918492e-05,3.5909672636e+00,2.0365378829e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.2989609388e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.2093346592e+00,-3.0448333389e+00,-3.0117452830e+00,-3.5203529319e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4751712756e+04,2.0265685051e+04,1.9467695837e+03,2.0265685051e+00,-4.8466905846e-01,3.5598381391e+00,-4.8466905846e-05,3.5926802913e+00,2.0358976068e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.2767564783e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.2177435403e+00,-3.0328339172e+00,-2.9956578031e+00,-3.9548671120e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4801268439e+04,2.0240492076e+04,2.1230634779e+03,2.0240492076e+00,-5.3208403138e-01,3.5550741108e+00,-5.3208403138e-05,3.5946718004e+00,2.0351533655e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.2656542481e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.2264847653e+00,-3.0203644803e+00,-2.9789458592e+00,-4.4056393093e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4850824122e+04,2.0212949591e+04,2.2991109235e+03,2.0212949591e+00,-5.7949207033e-01,3.5498916510e+00,-5.7949207033e-05,3.5968794526e+00,2.0343285042e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.2212453271e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.2352327325e+00,-3.0078902356e+00,-2.9622339153e+00,-4.8557218810e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4900379805e+04,2.0183057938e+04,2.4748911600e+03,2.0183057938e+00,-6.2689324046e-01,3.5442897316e+00,-6.2689324046e-05,3.5993033827e+00,2.0334230206e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.2434497876e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.2439881438e+00,-2.9954106845e+00,-2.9455219713e+00,-5.3050444531e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
